AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P700I,P701$01,P701$02,P701$03,P701$04,P701$05,P701$10,P701$06,P701$07,P701$08,P701$09,P710I,P710$01,P710$02,P710$03,P710$04,P710$05,P710$06,P710$07,P710$08,P710$10,P710$11,P710$12,P710$13,P710$14,P710$15,P710$20,P710$21,P710$28,P710$29,P710$33,P710$34,TICUEST01,FACTOR
2025,07,015300,048,11,020105,5,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1160.03866806325
2025,07,015300,067,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1160.03866806325
2025,07,015300,087,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1160.03866806325
2025,07,015300,127,11,020105,5,2,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1160.03866806325
2025,07,015300,166,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1160.03866806325
2025,07,015306,037,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015306,056,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015306,070,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1401.71339057642
2025,07,015306,089,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1401.71339057642
2025,07,015306,125,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1401.71339057642
2025,07,015306,142,11,022001,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015318,020,11,020701,5,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015318,033,11,020701,5,5,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1401.71339057642
2025,07,015318,048,11,020701,5,5,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1401.71339057642
2025,07,015318,065,11,020701,5,5,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1401.71339057642
2025,07,015318,099,11,020701,5,5,01,1,0,1,1,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015318,114,11,020701,5,5,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1401.71339057642
2025,07,015320,094,11,022005,2,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,594.229336393656
2025,07,015320,096,11,022005,2,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,594.229336393656
2025,07,015320,206,11,022005,2,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,594.229336393656
2025,07,015320,207,11,022005,2,7,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,594.229336393656
2025,07,015320,208,11,022005,2,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,594.229336393656
2025,07,015320,209,11,022005,2,7,02,1,0,0,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,594.229336393656
2025,07,015320,210,11,022005,2,7,01,1,0,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,594.229336393656
2025,07,015320,211,11,022005,2,7,02,1,0,1,1,0,0,0,0,0,0,02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,594.229336393656
2025,07,015321,005,11,022005,2,7,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,594.229336393656
2025,07,015321,006,11,022005,2,7,02,1,0,0,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,594.229336393656
2025,07,015321,007,11,022005,2,7,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,594.229336393656
2025,07,015321,033,11,022005,2,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,594.229336393656
2025,07,015321,034,11,022005,2,7,03,0,0,1,0,0,0,0,0,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,594.229336393656
2025,07,015321,035,11,022005,2,7,01,1,0,1,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,594.229336393656
2025,07,015321,036,11,022005,2,7,02,0,1,0,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,594.229336393656
2025,07,015321,038,11,022005,2,7,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,594.229336393656
2025,07,015351,003,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015351,027,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015351,035,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015351,043,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1051.91047762421
2025,07,015351,051,11,020604,5,6,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1051.91047762421
2025,07,015351,059,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015351,067,11,020604,5,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1051.91047762421
2025,07,015351,083,11,020604,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015353,075,11,022008,5,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1051.91047762421
2025,07,015353,076,11,022008,5,7,01,1,0,1,1,0,0,0,0,0,0,01,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1051.91047762421
2025,07,015353,202,11,022008,5,7,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1051.91047762421
2025,07,015353,207,11,022008,5,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1051.91047762421
2025,07,015353,208,11,022008,5,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1051.91047762421
2025,07,015353,213,11,022008,5,7,02,1,0,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1051.91047762421
2025,07,015353,214,11,022008,5,7,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1051.91047762421
2025,07,015353,215,11,022008,5,7,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1051.91047762421
2025,07,015373,048,11,020509,5,8,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1051.91047762421
2025,07,015373,051,11,020509,5,8,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1051.91047762421
2025,07,015373,055,11,020509,5,8,02,1,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1051.91047762421
2025,07,015373,057,11,020509,5,8,02,1,0,0,0,0,0,1,0,0,0,02,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1051.91047762421
2025,07,015373,058,11,020509,5,8,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1051.91047762421
2025,07,015386,001,11,021301,5,6,01,0,0,0,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1051.91047772589
2025,07,015386,010,11,021301,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1051.91047772589
2025,07,015386,038,11,021301,5,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1051.91047772589
2025,07,015386,048,11,021301,5,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1051.91047772589
2025,07,015386,057,11,021301,5,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1051.91047772589
2025,07,015386,076,11,021301,5,6,03,1,0,0,0,0,0,0,0,0,0,03,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1051.91047772589
2025,07,015397,010,11,030101,6,3,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374523396
2025,07,015397,022,11,030101,6,3,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374523396
2025,07,015397,048,11,030101,6,3,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374523396
2025,07,015397,061,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1006.05374523396
2025,07,015397,075,11,030101,6,3,01,1,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374523396
2025,07,015397,088,11,030101,6,3,02,1,0,1,1,0,0,0,0,0,0,02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1006.05374523396
2025,07,015410,011,11,030101,6,3,01,1,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,740.189692267431
2025,07,015410,054,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,740.189692267431
2025,07,015410,081,11,030101,6,3,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,740.189692267431
2025,07,015410,108,11,030101,6,3,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,740.189692267431
2025,07,015410,121,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,740.189692267431
2025,07,015410,135,11,030101,6,3,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,740.189692267431
2025,07,015410,147,11,030101,6,3,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,740.189692267431
2025,07,015425,004,11,030104,6,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374523396
2025,07,015425,020,11,030104,6,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1006.05374523396
2025,07,015425,036,11,030104,6,5,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1006.05374523396
2025,07,015425,052,11,030104,6,5,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1006.05374523396
2025,07,015425,084,11,030104,6,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1006.05374523396
2025,07,015425,100,11,030104,6,5,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1006.05374523396
2025,07,015434,007,11,030201,6,3,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,986.919589919202
2025,07,015434,023,11,030201,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,986.919589919202
2025,07,015434,038,11,030201,6,3,02,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,986.919589919202
2025,07,015434,068,11,030201,6,3,02,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,986.919589919202
2025,07,015434,083,11,030201,6,3,01,0,0,1,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,986.919589919202
2025,07,015434,096,11,030201,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,986.919589919202
2025,07,015440,001,11,030201,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1006.05374537031
2025,07,015440,020,11,030201,6,3,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1006.05374537031
2025,07,015440,076,11,030201,6,3,01,0,0,0,1,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374537031
2025,07,015440,094,11,030201,6,3,01,0,0,1,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1006.05374537031
2025,07,015440,113,11,030201,6,3,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1006.05374537031
2025,07,015484,029,11,030702,6,7,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,734.50070757061
2025,07,015484,030,11,030702,6,7,01,0,1,0,0,0,0,0,0,0,0,02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.50070757061
2025,07,015484,031,11,030702,6,7,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,734.50070757061
2025,07,015484,032,11,030702,6,7,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.50070757061
2025,07,015484,125,11,030702,6,7,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.50070757061
2025,07,015484,126,11,030702,6,7,02,0,1,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,734.50070757061
2025,07,015484,127,11,030702,6,7,02,0,1,0,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.50070757061
2025,07,015484,128,11,030702,6,7,02,0,1,1,1,0,0,0,0,0,0,02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,734.50070757061
2025,07,015486,002,11,030415,6,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015486,011,11,030415,6,6,02,0,0,1,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,734.500707570609
2025,07,015486,030,11,030415,6,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015486,039,11,030415,6,6,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015486,057,11,030415,6,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015486,066,11,030415,6,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015486,075,11,030415,6,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,734.500707570609
2025,07,015486,094,11,030415,6,6,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,017,11,030506,6,7,02,0,0,0,0,0,1,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,018,11,030506,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,019,11,030506,6,7,01,0,0,0,0,0,1,0,0,0,0,01,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,734.500707570609
2025,07,015490,020,11,030506,6,7,02,0,0,0,0,0,1,0,0,0,0,02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,064,11,030506,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,065,11,030506,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015490,066,11,030506,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,734.500707570609
2025,07,015490,068,11,030506,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015509,049,11,030104,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015509,051,11,030104,6,7,02,0,0,0,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,734.500707570609
2025,07,015509,052,11,030104,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015509,139,11,030104,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015509,140,11,030104,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,734.500707570609
2025,07,015509,141,11,030104,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,734.500707570609
2025,07,015509,143,11,030104,6,7,01,0,0,0,1,0,0,0,0,0,0,01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,734.500707570609
2025,07,015509,144,11,030104,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015510,003,11,030301,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015510,070,11,030301,6,7,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,734.500707570609
2025,07,015510,071,11,030301,6,7,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,734.500707570609
2025,07,015510,074,11,030301,6,7,01,0,1,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,734.500707570609
2025,07,015531,031,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2435.94430153009
2025,07,015531,051,11,040104,6,1,02,1,0,0,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2435.94430153009
2025,07,015531,070,11,040104,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2435.94430153009
2025,07,015531,108,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2435.94430153009
2025,07,015531,143,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2435.94430153009
2025,07,015531,158,11,040104,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2435.94430153009
2025,07,015538,011,11,040109,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015538,065,11,040109,6,1,02,0,0,0,1,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1635.24038760122
2025,07,015538,082,11,040109,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015538,101,11,040109,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015538,117,11,040109,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1635.24038760122
2025,07,015538,132,11,040109,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015538,148,11,040109,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015538,182,11,040109,6,1,02,1,0,0,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015547,011,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015547,024,11,040101,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015547,049,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1635.24038760122
2025,07,015547,063,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015547,077,11,040101,6,1,02,0,0,1,0,0,0,0,0,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1635.24038760122
2025,07,015547,088,11,040101,6,1,02,0,0,0,0,0,0,0,0,0,1,02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015547,128,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1635.24038760122
2025,07,015552,023,11,040109,6,1,01,0,0,0,0,0,0,0,0,0,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1982.31181680637
